IP address,Protocol,Packet Size,Flow Duration,Packets per Second,Min Flow Time,Mean Flow Time,Max Flow Time,Communication_Frequency,device,Status
192.168.137.17,TLSv1.3,1416,44.249247,1,44.249247,44.249247,44.249247,0.045198509,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,589,40.040394,1,40.040394,40.040394,40.040394,0.049949558,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,636,97.761876,1,97.761876,97.761876,97.761876,0.020457873,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,903,2.04223,1,2.04223,2.04223,2.04223,0.979321624,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,428,8.680084,1,8.680084,8.680084,8.680084,0.230412517,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,72,2.154645,1,2.154645,2.154645,2.154645,0.928227156,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,112,2.154645,1,2.154645,2.154645,2.154645,0.928227156,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,673,37.747389,1,1.125958,18.8736945,36.621431,0.079475696,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,478,0.010544,190,0.010544,0.010544,0.010544,189.6813354,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,480,41.946686,1,41.946686,41.946686,41.946686,0.047679571,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,142,0.066987,60,0.00093,0.022329,0.06482,59.71307866,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,634,25.685652,1,0.723506,12.842826,24.962146,0.116796724,Non IoT-device,Not Available
192.168.137.251,UDP,74,284.056876,1,16.096564,16.709228,26.05009,0.063367591,Smart LED bulb,Foreign
192.168.137.251,UDP,138,135.478362,1,16.097981,16.93479525,22.443598,6.64E-02,Smart LED bulb,Foreign
192.168.137.41,TCP,66,300.058751,1,7.538546,15.79256584,17.181368,0.066653613,Security camera,Foreign
192.168.137.41,TLSv1.2,103,276.349062,1,16.172369,16.25582718,17.148851,0.065135014,Security camera,Foreign
192.168.137.41,UDP,90,273.691614,1,0,4.718820931,30.096317,0.215571092,Security camera,Foreign
192.168.137.41,UDP,130,240.623135,1,0,17.18736679,60.314892,0.062338145,Security camera,Foreign
192.168.137.41,UDP,46,240.568112,1,0,17.18343657,60.265579,0.062352404,Security camera,Foreign
192.168.137.74,TCP,54,296.84491,1,0,2.019353129,5.22992,0.498576849,Environmental detector,Local
192.168.137.74,TLSv1.2,235,296.80121,1,0.000248,1.307494317,5.008321,0.768190938,Environmental detector,Local
192.168.137.74,TLSv1.2,123,242.460178,1,60.27842,60.6150445,61.347209,0.020621943,Environmental detector,Local
192.168.137.74,UDP,214,295.216817,1,4.911337,5.003674864,5.109132,0.203240454,Environmental detector,Local
20.190.141.38,TCP,1514,0.568138,8,3.00E-05,0.189379333,0.566527,7.040542967,Non IoT-device,Not Available
20.190.141.38,TCP,54,89.622363,1,89.622363,89.622363,89.622363,0.022315859,Non IoT-device,Not Available
20.42.65.84,TCP,66,86.87228,1,86.87228,86.87228,86.87228,0.023022304,Non IoT-device,Not Available
20.42.65.84,TCP,1514,4.10E-05,73171,1.50E-05,2.05E-05,2.60E-05,73170.73169,Non IoT-device,Not Available
20.42.65.84,TCP,169,1.339414,2,1.339414,1.339414,1.339414,1.493190306,Non IoT-device,Not Available
202.169.172.136,QUIC,1292,0.177932,34,2.10E-05,0.0355864,0.155601,33.72074725,Non IoT-device,Not Available
202.169.172.136,QUIC,67,0.014514,138,0.014514,0.014514,0.014514,137.7979881,Non IoT-device,Not Available
202.169.172.137,QUIC,1292,72.863219,64,8.00E-06,0.015812331,14.165301,63.25550893,Non IoT-device,Not Available
202.169.172.137,QUIC,69,40.534537,1,0.312239,20.2672685,40.222298,0.07401096,Non IoT-device,Not Available
202.169.172.137,QUIC,65,95.731211,1,0.315805,31.91040367,63.39476,0.041783656,Non IoT-device,Not Available
202.169.172.137,QUIC,66,0.352585,6,0.352585,0.352585,0.352585,5.672391055,Non IoT-device,Not Available
202.169.172.137,QUIC,67,32.031265,1,2.677738,16.0156325,29.353527,0.093658493,Non IoT-device,Not Available
202.169.172.137,QUIC,1288,72.406137,1,0.230492,7.2406137,14.949855,0.151920824,Non IoT-device,Not Available
202.169.172.137,QUIC,68,95.348266,1,1.40E-05,4.7674133,22.986532,0.220245222,Non IoT-device,Not Available
202.169.172.137,QUIC,71,92.698973,1,0.565803,10.29988589,22.950016,0.10787606,Non IoT-device,Not Available
202.169.172.137,QUIC,150,82.835711,1,0.25928,10.35446388,22.989221,0.108648793,Non IoT-device,Not Available
202.169.172.138,QUIC,1292,0.183931,33,1.50E-05,0.0367862,0.150249,32.6209285,Non IoT-device,Not Available
202.169.172.138,QUIC,69,0.010974,183,0.010974,0.010974,0.010974,182.2489521,Non IoT-device,Not Available
202.169.173.207,QUIC,1292,0.001688,2370,4.10E-05,0.000562667,0.001062,2369.668246,Non IoT-device,Not Available
202.169.173.211,QUIC,1292,0.09176,1286,8.00E-06,0.000784274,0.024119,1285.963383,Non IoT-device,Not Available
202.169.173.211,QUIC,67,0.019758,102,0.019758,0.019758,0.019758,101.2248203,Non IoT-device,Not Available
202.183.165.226,TCP,74,0.962434,4,0.092531,0.481217,0.869903,3.117096861,Non IoT-device,Not Available
202.183.165.226,TCP,66,275.878899,1,2.20E-05,7.259971026,50.966491,0.141366375,Non IoT-device,Not Available
202.183.165.226,TCP,1454,0.907784,4,0.029968,0.453892,0.877816,3.30475091,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,1454,0.898052,4,0.029121,0.449026,0.868931,3.340563798,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,443,0.907792,4,0.029968,0.453896,0.877824,3.304721786,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,145,0.865593,7,1.20E-05,0.1731186,0.865527,6.931664189,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,150,0.865574,3,0.865574,0.865574,0.865574,2.310605448,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,97,149.375745,1,0.86334,18.67196813,56.684982,0.060250746,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,101,199.593493,1,1.02014,19.9593493,101.133501,0.055112017,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,244,148.523132,1,3.73031,21.21759029,56.551132,0.053863663,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,203,198.339839,1,1.016944,19.8339839,56.420459,0.055460366,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,118,169.700556,1,1.718396,24.24293657,54.834405,0.047141861,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,105,227.215803,1,11.646072,56.80395075,89.487237,0.022005512,Non IoT-device,Not Available
202.183.165.226,TLSv1.3,90,215.592059,1,51.095298,107.7960295,164.496761,0.013915169,Non IoT-device,Not Available
203.10.98.33,TCP,66,27.17106,1,27.17106,27.17106,27.17106,0.073607728,Non IoT-device,Not Available
203.151.13.169,TCP,74,0.753378,3,0.753378,0.753378,0.753378,2.654709853,Non IoT-device,Not Available
203.151.13.169,TCP,66,223.25263,1,2.30E-05,22.325263,75.050616,0.049271536,Non IoT-device,Not Available
203.151.13.169,TCP,1514,0.955216,4,0.409433,0.477608,0.545783,3.14065091,Non IoT-device,Not Available
203.151.13.169,TLSv1.3,165,0.738725,3,0.738725,0.738725,0.738725,2.707367424,Non IoT-device,Not Available
203.151.13.169,TLSv1.3,1514,0.30633,7,0.30633,0.30633,0.30633,6.528906735,Non IoT-device,Not Available
203.151.13.169,TLSv1.3,128,0.179286,12,0.179286,0.179286,0.179286,11.15536071,Non IoT-device,Not Available
203.151.13.169,TLSv1.3,145,1.60E-05,125000,1.60E-05,1.60E-05,1.60E-05,125000,Non IoT-device,Not Available
203.151.13.169,TLSv1.3,105,75.042536,1,75.042536,75.042536,75.042536,0.026651551,Non IoT-device,Not Available
207.65.33.76,TCP,1514,0.31631,7,0.31631,0.31631,0.31631,6.322911068,Non IoT-device,Not Available
207.65.33.76,TCP,66,0.122917,41,2.80E-05,0.03072925,0.075203,40.67785579,Non IoT-device,Not Available
207.65.33.76,TLSv1.3,97,0.02394,84,0.02394,0.02394,0.02394,83.54218881,Non IoT-device,Not Available
207.65.33.78,TCP,66,1.350131,9,2.10E-05,0.1350131,0.567879,8.147357553,Non IoT-device,Not Available
207.65.33.78,TLSv1.3,1514,3.60E-05,55556,3.60E-05,3.60E-05,3.60E-05,55555.55556,Non IoT-device,Not Available
211.77.56.33,QUIC,1274,0.070538,1248,1.30E-05,0.000810782,0.029185,1247.55451,Non IoT-device,Not Available
211.77.56.33,QUIC,90,50.151325,1,25.054176,25.0756625,25.097149,0.059818958,Non IoT-device,Not Available
211.77.56.98,QUIC,1274,0.027176,74,0.027176,0.027176,0.027176,73.59434795,Non IoT-device,Not Available
211.77.56.98,QUIC,90,50.219569,1,0.055512,16.73985633,25.120085,0.079650226,Non IoT-device,Not Available
212.8.243.91,TCP,74,57.269417,1,0.079621,11.4538834,23.551889,0.10476796,Non IoT-device,Not Available
212.8.243.91,TCP,66,74.118653,1,0.000138,4.359920765,17.431629,0.242853847,Non IoT-device,Not Available
212.8.243.91,TCP,1514,42.473285,1,1.20E-05,1.327290156,23.485964,0.776958976,Non IoT-device,Not Available
212.8.243.91,TCP,78,7.324348,1,7.324348,7.324348,7.324348,0.273061848,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,1514,15.21134,1,2.60E-05,5.070446667,15.206968,0.262961711,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,135,55.681066,1,1.318916,18.56035533,30.923144,0.071837705,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,112,62.176917,1,9.212316,20.725639,42.631046,0.064332556,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,97,62.062454,1,9.230971,15.5156135,29.665798,0.080564007,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,216,42.390764,1,0.061305,10.597691,23.581289,0.117950221,Non IoT-device,Not Available
212.8.243.91,TLSv1.2,246,39.492709,1,39.492709,39.492709,39.492709,0.050642259,Non IoT-device,Not Available
212.8.250.227,TCP,74,46.922914,1,0.260062,6.703273429,24.025546,0.170492395,Non IoT-device,Not Available
212.8.250.227,TCP,66,106.689898,1,5.20E-05,3.8103535,36.127316,0.2718158,Non IoT-device,Not Available
212.8.250.227,TCP,1514,107.747069,4,9.00E-06,0.276984753,36.21229,3.619588019,Non IoT-device,Not Available
212.8.250.227,TCP,1295,26.975422,1,0.267606,13.487711,26.707816,0.111212347,Non IoT-device,Not Available
212.8.250.227,TCP,1300,58.850537,1,58.850537,58.850537,58.850537,0.033984397,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,160,0.286146,7,0.286146,0.286146,0.286146,6.989438958,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,1514,107.460974,3,9.00E-06,0.340066373,37.440325,2.949908122,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,340,0.03285,61,0.03285,0.03285,0.03285,60.88280061,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,1300,103.143617,1,0.906085,14.73480243,58.285107,0.077561755,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,1295,103.154234,1,4.50E-05,25.7885585,75.729889,0.048471108,Non IoT-device,Not Available
212.8.250.227,TLSv1.2,222,43.224608,1,0.27104,8.6449216,24.017991,0.138809819,Non IoT-device,Not Available
212.8.250.83,TCP,74,43.246399,1,0.229788,21.6231995,43.016611,0.069369938,Non IoT-device,Not Available
212.8.250.83,TCP,66,55.498632,1,3.00E-05,4.269125538,36.178162,0.25225847,Non IoT-device,Not Available
212.8.250.83,TCP,1514,44.472673,1,1.10E-05,1.347656758,42.597802,0.764514424,Non IoT-device,Not Available
212.8.250.83,TCP,54,0.01122,268,3.20E-05,0.00561,0.011188,267.3796791,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,152,0.201389,10,0.201389,0.201389,0.201389,9.931029004,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,1514,3.40E-05,58824,3.40E-05,3.40E-05,3.40E-05,58823.52941,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,340,0.167944,12,0.167944,0.167944,0.167944,11.90873148,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,1249,43.168935,1,43.168935,43.168935,43.168935,0.046329612,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,112,47.074511,1,0.00086,23.5372555,47.073651,0.063728755,Non IoT-device,Not Available
212.8.250.83,TLSv1.2,97,47.091615,1,47.091615,47.091615,47.091615,0.042470406,Non IoT-device,Not Available
213.180.204.90,TCP,74,0.47978,13,3.00E-05,0.095956,0.253087,12.50573179,Non IoT-device,Not Available
213.180.204.90,TCP,66,244.521785,1,2.00E-05,7.641305781,61.454921,0.1349573,Non IoT-device,Not Available
213.180.204.90,TCP,1274,1.364722,20,1.20E-05,0.05458888,0.469547,19.05149913,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,1274,1.364628,6,5.20E-05,0.227438,0.968182,5.129603086,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,1232,0.396447,6,0.396447,0.396447,0.396447,5.04481053,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,1231,0.237046,9,0.237046,0.237046,0.237046,8.437180969,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,1230,0.000115,17392,0.000115,0.000115,0.000115,17391.30435,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,576,0.453577,12,4.20E-05,0.11339425,0.269637,11.02348664,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,127,0.453585,9,4.10E-05,0.151195,0.433663,8.818633773,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,90,63.848755,1,4.60E-05,15.96218875,63.829015,0.078310063,Non IoT-device,Not Available
213.180.204.90,TLSv1.3,105,0.016674,240,0.00032,0.005558,0.014327,239.8944464,Non IoT-device,Not Available
216.239.32.116,QUIC,1292,0.020923,192,0.000523,0.006974333,0.015944,191.1771734,Non IoT-device,Not Available
216.239.32.116,QUIC,69,0.027733,73,0.027733,0.027733,0.027733,72.1162514,Non IoT-device,Not Available
216.239.32.116,QUIC,63,0.030191,67,0.030191,0.030191,0.030191,66.24490742,Non IoT-device,Not Available
216.239.32.116,TCP,66,64.101347,1,64.101347,64.101347,64.101347,0.031200592,Non IoT-device,Not Available
216.239.32.116,TCP,1466,3.80E-05,52632,3.80E-05,3.80E-05,3.80E-05,52631.57896,Non IoT-device,Not Available
216.239.34.181,QUIC,1292,0.192824,21,0.000232,0.064274667,0.189237,20.74430569,Non IoT-device,Not Available
216.239.34.181,QUIC,65,13.53563,1,13.53563,13.53563,13.53563,0.147758176,Non IoT-device,Not Available
216.239.34.181,QUIC,69,56.205695,1,0.86931,4.683807917,10.88704,0.231293288,Non IoT-device,Not Available
216.239.34.181,QUIC,66,56.188376,1,0.859685,5.108034182,13.375561,0.213567304,Non IoT-device,Not Available
216.239.34.181,QUIC,108,55.332917,1,0.872363,5.030265182,9.553398,0.216869102,Non IoT-device,Not Available
216.239.34.181,QUIC,63,2.098202,1,2.098202,2.098202,2.098202,0.953197071,Non IoT-device,Not Available
217.20.152.207,TCP,74,0.261103,8,0.261103,0.261103,0.261103,7.659812411,Non IoT-device,Not Available
217.20.152.207,TCP,66,0.767342,4,0.218605,0.383671,0.548737,3.909599631,Non IoT-device,Not Available
217.20.152.207,TCP,1514,0.21818,10,0.21818,0.21818,0.21818,9.166743056,Non IoT-device,Not Available
217.20.152.207,TCP,1266,0.218187,10,0.218187,0.218187,0.218187,9.166448964,Non IoT-device,Not Available
217.20.152.207,TLSv1.3,1514,0.218172,10,0.218172,0.218172,0.218172,9.167079185,Non IoT-device,Not Available
217.20.152.207,TLSv1.3,517,0.218192,10,0.218192,0.218192,0.218192,9.166238909,Non IoT-device,Not Available
217.20.152.207,TLSv1.3,353,0.216546,19,0.00023,0.072182,0.214761,18.47182585,Non IoT-device,Not Available
217.20.152.207,TLSv1.3,128,0.216316,10,0.216316,0.216316,0.216316,9.245733094,Non IoT-device,Not Available
23.106.127.48,TCP,74,2.225665,7,1.30E-05,0.171205,0.868613,6.290254823,Non IoT-device,Not Available
23.106.127.48,TCP,1514,0.816656,12,4.60E-05,0.102082,0.71283,11.02055211,Non IoT-device,Not Available
23.106.127.48,TCP,66,13.03968,6,9.00E-06,0.18898087,10.125726,5.368229895,Non IoT-device,Not Available
23.106.127.48,TCP,422,1.407854,5,1.40E-05,0.234642333,1.378751,4.972106483,Non IoT-device,Not Available
23.106.127.48,TCP,78,0.008902,562,1.80E-05,0.0022255,0.003792,561.6715345,Non IoT-device,Not Available
23.106.127.48,TCP,353,0.587241,4,0.587241,0.587241,0.587241,3.405756751,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,1514,0.81649,12,6.40E-05,0.10206125,0.709055,11.02279269,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,764,0.051626,39,0.051626,0.051626,0.051626,38.74016968,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,765,0.807999,3,0.807999,0.807999,0.807999,2.475250588,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,766,0.779419,7,0.012266,0.19485475,0.712845,6.415034789,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,353,2.178261,11,1.20E-05,0.099011864,0.824708,10.5588816,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,422,2.049137,14,1.40E-05,0.078812962,0.654023,13.1762786,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,90,11.684033,2,2.50E-05,0.898771769,10.093541,1.198216404,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,311,1.446812,4,0.000212,0.361703,0.863335,3.455874018,Non IoT-device,Not Available
23.106.127.48,TLSv1.3,321,0.037862,53,0.037862,0.037862,0.037862,52.82341134,Non IoT-device,Not Available
31.13.87.1,QUIC,1274,1.134563,6,1.60E-05,0.2269126,0.940564,5.288379755,Non IoT-device,Not Available
31.13.87.1,QUIC,122,1.134389,2,1.134389,1.134389,1.134389,1.76306364,Non IoT-device,Not Available
31.13.87.1,QUIC,154,1.173299,2,1.173299,1.173299,1.173299,1.704595333,Non IoT-device,Not Available
31.13.87.1,QUIC,90,50.374708,1,0.000111,10.0749416,25.06872,0.11910739,Non IoT-device,Not Available
31.13.87.1,QUIC,314,1.173012,2,1.173012,1.173012,1.173012,1.705012395,Non IoT-device,Not Available
31.13.87.1,TCP,74,99.516004,1,0.007638,49.758002,99.508366,0.030145905,Non IoT-device,Not Available
31.13.87.1,TCP,66,99.488799,1,0.042755,19.8977598,98.841131,0.060308297,Non IoT-device,Not Available
31.13.87.1,TLSv1.3,278,0.042009,48,0.042009,0.042009,0.042009,47.60884572,Non IoT-device,Not Available
31.13.87.1,TLSv1.3,245,0.000277,7221,0.000277,0.000277,0.000277,7220.216607,Non IoT-device,Not Available
31.13.87.1,TLSv1.3,140,0.000253,7906,0.000253,0.000253,0.000253,7905.138339,Non IoT-device,Not Available
31.13.87.36,QUIC,1274,9.169763,3,1.30E-05,0.398685348,8.874856,2.617297743,Non IoT-device,Not Available
31.13.87.36,QUIC,90,9.144776,1,0.032192,1.8289552,8.649665,0.656112298,Non IoT-device,Not Available
31.13.87.4,TCP,74,2.066491,1,2.066491,2.066491,2.066491,0.967824201,Non IoT-device,Not Available
31.13.87.4,TCP,66,60.126286,1,1.20E-05,2.614186348,27.9721,0.399159862,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,278,2.131495,1,2.131495,2.131495,2.131495,0.938308558,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,246,2.163814,1,2.163814,2.163814,2.163814,0.924293863,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,140,2.163605,1,2.163605,2.163605,2.163605,0.924383148,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,110,2.163596,1,2.163596,2.163596,2.163596,0.924386993,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,124,1.744136,5,0.017228,0.249162286,0.991576,4.586798277,Non IoT-device,Not Available
31.13.87.4,TLSv1.3,105,32.129487,1,0.023958,8.03237175,27.878905,0.155620287,Non IoT-device,Not Available
31.13.87.5,QUIC,1274,3.373337,25,9.00E-06,0.040642614,1.674255,24.9011587,Non IoT-device,Not Available
31.13.87.5,QUIC,122,1.963269,2,0.072757,0.9816345,1.890512,1.528063653,Non IoT-device,Not Available
31.13.87.5,QUIC,154,1.882579,2,0.025712,0.9412895,1.856867,1.593558624,Non IoT-device,Not Available
31.13.87.5,QUIC,90,50.272845,1,1.30E-05,1.092887935,25.074713,0.934898353,Non IoT-device,Not Available
31.13.87.5,QUIC,314,1.856886,2,1.856886,1.856886,1.856886,1.077072044,Non IoT-device,Not Available
31.13.87.5,QUIC,239,0.072762,28,0.072762,0.072762,0.072762,27.48687502,Non IoT-device,Not Available
31.13.87.5,QUIC,84,0.025501,79,0.025501,0.025501,0.025501,78.42829693,Non IoT-device,Not Available
31.13.87.5,QUIC,474,1.117062,10,0.038875,0.1117062,0.411364,9.847260045,Non IoT-device,Not Available
31.13.87.5,QUIC,506,0.443833,10,0.053035,0.147944333,0.234994,9.012398808,Non IoT-device,Not Available
31.13.87.52,QUIC,1274,61.949798,467,6.00E-06,0.00214374,9.163477,466.4906252,Non IoT-device,Not Available
31.13.87.52,QUIC,122,15.418622,1,8.00E-05,1.101330143,5.168064,0.972849584,Non IoT-device,Not Available
31.13.87.52,QUIC,81,1.6086,2,0.561586,0.8043,1.047014,1.864975755,Non IoT-device,Not Available
31.13.87.52,QUIC,154,47.714891,1,0.027392,4.337717364,30.901766,0.251493816,Non IoT-device,Not Available
31.13.87.52,QUIC,90,66.377028,5,1.00E-05,0.206139839,4.918363,4.86614134,Non IoT-device,Not Available
31.13.87.52,QUIC,314,47.635754,1,1.40E-05,1.536637226,16.599466,0.671764322,Non IoT-device,Not Available
31.13.87.52,QUIC,730,24.505857,1,0.031088,2.4505857,11.038116,0.448872284,Non IoT-device,Not Available
31.13.87.52,QUIC,186,32.77396,1,0.004724,1.724945263,7.95746,0.610240569,Non IoT-device,Not Available
31.13.87.52,QUIC,218,15.91845,1,0.016889,1.768716667,4.838162,0.628201866,Non IoT-device,Not Available
31.13.87.52,QUIC,570,24.3697,1,0.158561,1.874592308,5.476608,0.574483888,Non IoT-device,Not Available
31.13.87.52,QUIC,250,61.43986,2,2.70E-05,0.990965484,13.850671,1.025392962,Non IoT-device,Not Available
31.13.87.52,QUIC,474,19.282709,1,0.101328,2.142523222,6.983631,0.518599332,Non IoT-device,Not Available
31.13.87.52,QUIC,378,24.298955,3,3.00E-05,0.4859791,5.514475,2.098855692,Non IoT-device,Not Available
31.13.87.52,QUIC,257,0.991919,3,0.991919,0.991919,0.991919,2.016293669,Non IoT-device,Not Available
31.13.87.52,QUIC,506,22.937365,1,0.024546,2.548596111,11.12398,0.435969868,Non IoT-device,Not Available
31.13.87.52,QUIC,538,24.274105,2,5.90E-05,0.577954881,6.244851,1.771435033,Non IoT-device,Not Available
31.13.87.52,QUIC,282,56.669962,1,4.80E-05,1.770936313,28.847397,0.582319078,Non IoT-device,Not Available
31.13.87.52,QUIC,826,15.926935,1,1.394069,2.275276429,4.476373,0.502293756,Non IoT-device,Not Available
31.13.87.52,QUIC,1082,12.718592,1,6.30E-05,2.119765333,6.083954,0.550375387,Non IoT-device,Not Available
31.13.87.52,QUIC,1050,5.26503,1,1.685421,2.632515,3.579609,0.569797323,Non IoT-device,Not Available
31.13.87.52,QUIC,1178,46.141676,1,0.064029,3.549359692,32.394385,0.303413339,Non IoT-device,Not Available
31.13.87.52,QUIC,442,13.085665,1,2.80E-05,1.3085665,10.08467,0.84061452,Non IoT-device,Not Available
31.13.87.52,QUIC,954,18.226885,8,5.80E-05,0.133042956,4.288909,7.571233373,Non IoT-device,Not Available
31.13.87.52,QUIC,762,21.510167,1,0.000161,1.434011133,5.223593,0.743834299,Non IoT-device,Not Available
31.13.87.52,QUIC,922,55.992017,1,0.000231,1.930759207,12.259026,0.535790665,Non IoT-device,Not Available
31.13.87.52,QUIC,1114,23.238183,2,9.20E-05,0.663948086,5.47132,1.549174477,Non IoT-device,Not Available
31.13.87.52,QUIC,986,46.351746,2,0.056866,0.908857765,14.421482,1.121856337,Non IoT-device,Not Available
31.13.87.52,QUIC,1018,46.307753,1,0.080149,5.145305889,14.205783,0.215946561,Non IoT-device,Not Available
31.13.87.52,QUIC,410,16.263394,1,0.080566,1.478490364,6.224161,0.737853366,Non IoT-device,Not Available
31.13.87.52,QUIC,602,17.699444,1,6.80E-05,1.609040364,5.112646,0.677987399,Non IoT-device,Not Available
31.13.87.52,QUIC,634,14.633154,1,0.035787,2.438859,5.723668,0.478365771,Non IoT-device,Not Available
31.13.87.52,QUIC,794,17.850149,1,0.010383,2.550021286,7.186202,0.448175531,Non IoT-device,Not Available
31.13.87.52,QUIC,1210,17.210008,1,0.161459,2.458572571,8.035245,0.464845804,Non IoT-device,Not Available
31.13.87.52,QUIC,698,14.067769,1,0.114003,3.51694225,7.057938,0.355422384,Non IoT-device,Not Available
31.13.87.52,QUIC,858,12.905636,1,1.649497,3.226409,5.617005,0.387427632,Non IoT-device,Not Available
31.13.87.52,QUIC,1242,22.159088,1,0.011815,2.2159088,9.11001,0.496410322,Non IoT-device,Not Available
31.13.87.52,QUIC,346,45.055591,1,0.197243,3.003706067,18.335678,0.35511686,Non IoT-device,Not Available
31.13.87.52,QUIC,890,29.329348,1,0.332682,7.332337,14.61191,0.170477707,Non IoT-device,Not Available
31.13.87.52,QUIC,1270,0.000238,8404,0.000238,0.000238,0.000238,8403.361345,Non IoT-device,Not Available
31.13.87.52,QUIC,666,20.297505,1,0.000396,1.068289737,6.254574,0.98534278,Non IoT-device,Not Available
31.13.87.52,QUIC,1146,17.657703,1,2.03691,4.41442575,9.170324,0.283162538,Non IoT-device,Not Available
31.13.87.52,QUIC,1271,0.001005,1991,0.001005,0.001005,0.001005,1990.049751,Non IoT-device,Not Available
31.13.87.52,TCP,74,0.014747,136,0.014747,0.014747,0.014747,135.6208042,Non IoT-device,Not Available
31.13.87.52,TCP,66,2.30E-05,86957,2.30E-05,2.30E-05,2.30E-05,86956.52164,Non IoT-device,Not Available
31.13.87.9,TCP,66,1.751741,3,3.00E-05,0.43793525,1.282379,2.854303233,Non IoT-device,Not Available
31.13.87.9,TLSv1.3,92,1.690236,3,0.134001,0.563412,1.345483,2.366533431,Non IoT-device,Not Available
34.102.253.54,QUIC,1292,3.70E-05,81082,1.50E-05,1.85E-05,2.20E-05,81081.08108,Non IoT-device,Not Available
34.102.253.54,QUIC,69,1.03221,2,1.03221,1.03221,1.03221,1.937590219,Non IoT-device,Not Available
34.102.253.54,QUIC,64,1.093654,2,1.093654,1.093654,1.093654,1.828731939,Non IoT-device,Not Available
34.102.253.54,QUIC,67,0.026987,75,0.026987,0.026987,0.026987,74.10975655,Non IoT-device,Not Available
34.120.63.153,QUIC,1292,1.46225,5,1.40E-05,0.243708333,1.461351,4.787143101,Non IoT-device,Not Available
34.120.63.153,QUIC,65,0.855367,9,1.20E-05,0.142561167,0.513176,8.183621767,Non IoT-device,Not Available
34.120.63.153,QUIC,69,0.850657,3,0.850657,0.850657,0.850657,2.351123896,Non IoT-device,Not Available
34.120.63.153,QUIC,66,0.450798,5,0.450798,0.450798,0.450798,4.436576915,Non IoT-device,Not Available
34.120.63.153,QUIC,67,0.242604,9,0.242604,0.242604,0.242604,8.243887158,Non IoT-device,Not Available
34.120.63.153,TCP,66,64.720553,1,64.720553,64.720553,64.720553,0.030902085,Non IoT-device,Not Available
34.120.63.153,TCP,1466,1.40E-05,142858,1.40E-05,1.40E-05,1.40E-05,142857.1429,Non IoT-device,Not Available
34.92.0.27,TCP,66,180.22016,1,180.22016,180.22016,180.22016,0.011097538,Non IoT-device,Not Available
